Applicant_Gender,Owned_Car,Owned_Realty,Total_Income,Applicant_Age,Years_of_Working,Status,Government employee,Hourly/commission employee,Pensioner,Salaried employee,Student,Married,Separated,Single,Widow,Bachelor's degree,High school,Master's degree or higher,Some college,Some high school,Homeowner,Public housing,Renting,With parents
1,0,0,37800,34,3,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,31500,41,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,22050,30,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,30,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,30,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0,1,0,22050,30,3,1,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,10395,53,15,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1,0,0,10395,53,15,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
1,0,0,10395,53,15,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
0,1,0,18900,28,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,28,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,28,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,28,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,18900,28,3,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,20160,44,25,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,0,20160,44,25,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,0,20160,44,25,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
1,0,0,28350,40,4,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,28350,40,4,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,28350,40,4,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,0,0,28350,40,4,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,0,47250,29,5,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,0,47250,29,5,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,0,47250,29,5,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,0,47250,29,5,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,1,0,47250,29,5,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0,0,25200,41,7,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,25200,41,7,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,25200,41,7,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,25200,41,7,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,25200,41,7,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,25200,41,7,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,25200,41,7,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18270,42,14,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,27090,45,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0,0,27090,45,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0,0,27090,45,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1,0,0,27090,45,6,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0,1,0,37485,58,13,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,37485,58,13,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,37485,58,13,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,37485,58,13,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,37485,58,13,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,37485,58,13,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,37485,58,13,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,37485,58,13,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,19530,45,20,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1,0,0,19530,45,20,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1,0,0,19530,45,20,1,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
0,0,0,9450,52,15,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,9450,52,15,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,35280,30,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,35280,30,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,35280,30,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,35280,30,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,35280,30,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,35280,30,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,1,0,35280,30,7,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,25200,58,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
0,0,0,25200,58,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
1,0,0,18900,54,15,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0,0,18900,54,15,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,1,0,126000,53,21,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,1,0,126000,53,21,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,1,0,25200,41,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,25200,41,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,25200,41,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,25200,41,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,25200,41,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,25200,41,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,0,25200,41,2,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
1,0,0,31500,31,5,1,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
